0	0.969	0
1	0.976	1
0	0.968	0
0.005	0.98	0
1	0.984	1
0.004	0.97	0
0.074	0.975	0
0.014	0.977	0
0	0.969	0
0.717	0.983	0
1	0.971	1
0	0.975	0
0.001	0.974	0
0	0.97	0
0	0.981	0
0	0.969	0
1	0.987	1
0.006	0.971	0
0.175	0.982	0
0	0.968	0
0	0.967	0
0.622	0.964	1
0	0.979	0
1	0.982	1
0	0.97	0
1	0.983	1
1	0.982	1
0	0.971	0
1	0.99	1
0	0.969	0
0.001	0.963	0
0	0.981	0
1	0.987	1
0	0.979	0
1	0.97	1
0.002	0.974	0
0.001	0.984	0
0	0.966	0
0	0.978	0
0.046	0.971	0
1	0.977	1
0.065	0.981	1
0	0.963	0
0	0.968	0
0.003	0.973	0
1	0.977	1
0	0.957	0
0	0.985	0
1	0.989	1
1	0.992	1
0	0.97	0
0.022	0.964	0
0	0.961	0
1	0.979	1
0	0.973	0
0.002	0.972	0
0	0.961	0
1	0.993	1
0	0.963	0
0	0.972	0
1	0.992	1
0	0.967	0
0.001	0.971	0
1	0.975	1
0	0.974	0
1	0.967	1
0.012	0.978	0
0.99	0.976	1
0.006	0.976	0
0	0.978	0
0.205	0.99	0
0.099	0.974	0
0	0.967	0
0.02	0.98	0
0	0.967	0
1	0.977	1
1	0.977	1
1	0.97	1
0.925	0.968	1
1	0.988	1
0	0.977	0
